seed,book_name,paragraph_id,category,pred_count,gold_count,pred_join,gold_join
7,당시삼백수2,184,whitespace_only,38,39,"〈영회고적(詠懷古跡)〉 5수는 각각 하나의 고적(古迹)을 읊었다.
제1수는 고적을 설명하지 않았지만 아마도 유신(庾信)의 집일 것이다.
고적을 빌려 회포를 읊은 것이요, 고적만을 읊은 것이 아니다.
첫 번째 수는 촉(蜀)으로부터 말을 시작했으니, 중원(中原)은 모두 동북(東北)이요, ‘지리(支離)’는 찢겨져 나뉘었다는 것과 같은 말이니 어디에도 속하지 않았다는 뜻이다.
공(公)(두보(杜甫))은 무협에서 서각(西閣)에 거처하였다.
그래서 ‘삼협루대(三峽樓臺)’라고 한 것이며, ‘엄일월(淹日月)’은 체류하는 시간이 길다는 뜻이다.
‘오계의복(五溪衣服)’은 좌임(左袵)과 같은 말이며, ‘공운산(共雲山)’은 동거(同居)를 의미한다.
‘갈호(羯胡)’를 말함으로써 그가 표박(漂泊)하는 까닭을 소급한 것이다.
공은 여기서 자칭 ‘사객(詞客)’이라 하였는데, 대개 스스로를 유신(庾信)에 비유하여 다음 구(句)의 내용을 먼저 이끌어낸 것이며, 자신이 시대를 슬퍼하는 것을 유신이 강남(江南)을 슬퍼한 것에 비기고 있다.
형주(荊州)에 유신(庾信)의 집이 있으니 ‘강관(江關)’은 바로 그곳을 지칭한다.
공은 스스로 쓸쓸해하며 시(詩)를 빌려 성령(性靈)을 도야하였고, 유신(庾信)을 빌려 자신의 회포를 노래하였다.
이것은 회포를 읊은 시로 고적(古跡)과는 관련이 없으며, 아래의 시 네 수와도 관련이 없다.
시 전체는 ‘표박서남(漂泊西南)’으로 주구(主句)를 삼았으며, 수구(首句)에서 그 이유를 미루어 말하였다. 3‧4구는 떠돌아다니는 것을 읊었으며 5‧6구는 유수대(流水對)로 수미(首尾)가 쌍관(雙關)된다.
‘종무뢰(終無賴)’를 통해 ‘지리(支離)’라는 말의 뜻을 펼쳤고, ‘차미환(且未還)’을 통해 ‘소슬(蕭瑟)’의 뜻을 일으켰다.
마지막 구에서는 유신(庾信)의 마음으로써 자기의 마음을 비유하였으니, 자산(子山)(유신(庾信))이 곧 자미(子美)(두보(杜甫))인 것이다.
두보의 다른 오시류(五詩類)를 통해 예전의 논설을 살펴보건대 이 열(說)들은 전혀 안목이 없다.
《두억(杜臆)》에서는 시의 첫 장(章)이 같은 부류가 아니라고 의심하면서 마침내 다섯 수의 총서(總序)로 삼았으니, 그 말이 맞는 듯하지만 틀렸다.
〈영회고적(詠懷古跡)〉 5수는 사람은 각자 그 사람을 읊었고 일은 각자 그 일을 읊어서 〈제장(諸將)〉 5수(首)와 똑같은 종류인데, 〈제장(諸將)〉에만 어떻게 서문(序文)이 없단 말인가.
또 이미 서문이라 말하고 그 고적(古跡)은 유신의 집이라고 말하여 시 한 편에서 두 가지 의미를 썼으니 이것이 무슨 체재인가.
또 시 가운데 유신만을 말하고 그의 집은 말하지 않았으며 집은 또 형주(荊州)에 있는데 공(公)(두보(杜甫)) 자신은 아직 형주에 도착하지 않았으니 어떻게 시를 이와 같이 읊을 수 있는가.
스스로도 적확하지 않다는 것을 알았기 때문에 장차 강릉(江陵)에 도착할 것이라고 말하였으니 어긋남이 매우 심하다.
고신(顧辰)의 경우에는 자기 회포를 통해 고적을 느꼈다고 말하고, 황생(黃生)의 경우에는 고적을 통해 스스로의 감회를 읊었다고 하였으니, 모두 가슴속에서 본장(本章)에 구애되어 벗어나지 못해서 사족을 붙이는 지경에까지 이른 것이다.
나는 다만 시의(詩意)와 시법(詩法)으로 판단한 것뿐인데 세상에서는 혹 그 말을 허황된 것으로 보지 않기도 한다.
첫 장의 ‘영회(詠懷)’는 유신(庾信)으로 자신을 빗대었다.
위의 4구(句)는 떠도는 생활의 경황(景況)을 서술하였고, 아래의 4구(句)는 떠도는 생활의 감회(感懷)를 서술하였다.
5‧6구는 주빈(主賓)이 쌍관(雙關)하니 대개 안녹산이 당(唐)을 배반한 것은 후경(侯景)이 양(梁)을 배반한 것과 같다.
공(公)(두보(杜甫))이 고국(故國)을 그리워함은 유신이 강남(江南)을 슬퍼하는 것과 같다.
첫 장에서 유신(庾信)을 선택한 것은 자서(自敍)의 성격을 띠고 있는 것일 뿐이다.
혹은 유신이 일찍이 강릉에 있는 송옥(宋玉)의 고택에 산 적이 있기 때문에 마침내 시 전체를 통틀어 유신을 가리킨 것일 수도 있다.
생각해보면 자산(子山)(유신(庾信))이 양(梁)에서 주(周)로 사신을 갔다가 억류되어 돌아오지 못했던바, 삼협오계(三峽五溪)에는 그 종적이 닿지 않았으니 견강부회(牽强附會)하는 것은 부당하다.
〈영회고적(詠懷古跡)〉 5수는 고적(古跡)을 빌려 자신의 회포를 읊은 것이다.
유신(庾信)은 난리를 피해 건강(建康)에서 강릉(江陵)으로 갔는데, 비록 촉(蜀) 땅은 아니지만 송옥(宋玉)의 집에 살게 되었다.
공(公)(두보(杜甫))이 떠돌아다니게 된 것도 이와 비슷하다.
그래서 그 일을 빌려 발단(發端)으로 삼은 것이다.
그 다음에는 송옥(宋玉)을 읊으면서 문장(文章)을 가지고 동조상련(同調相憐)하였고, 명비(明妃)를 읊어 높은 재주를 지녔으면서도 만나는 바가 기구함을 개탄하였으며, 선주(先主)와 제갈무후(諸葛武侯)의 경우에는 군신(君臣)의 사이에 느끼는 바를 담았다.
혹자는 시의 첫 수가 고적(古跡)과 맞지 않으니 그것을 잘라서 별도의 한 장(章)으로 해야 하지 않을까 하는데, 얼마나 고루한 생각인가.
다섯 수의 시는 고적(古跡)을 읊으면서 곧 회포를 읊은 것이니, 한 면만으로도 마땅히 양면을 다 보아야 할 것이다.
그 근원은 태충(太沖)(좌사(左思))의 영사(詠史)로부터 나왔다.","〈영회고적(詠懷古跡)〉 5수는 각각 하나의 고적(古迹)을 읊었다.
제1수는 고적을 설명하지 않았지만 아마도 유신(庾信)의 집일 것이다.
고적을 빌려 회포를 읊은 것이요, 고적만을 읊은 것이 아니다.
첫 번째 수는 촉(蜀)으로부터 말을 시작했으니, 중원(中原)은 모두 동북(東北)이요, ‘지리(支離)’는 찢겨져 나뉘었다는 것과 같은 말이니 어디에도 속하지 않았다는 뜻이다.
공(公)(두보(杜甫))은 무협에서 서각(西閣)에 거처하였다.
그래서 ‘삼협루대(三峽樓臺)’라고 한 것이며, ‘엄일월(淹日月)’은 체류하는 시간이 길다는 뜻이다.
‘오계의복(五溪衣服)’은 좌임(左袵)과 같은 말이며, ‘공운산(共雲山)’은 동거(同居)를 의미한다.
‘갈호(羯胡)’를 말함으로써 그가 표박(漂泊)하는 까닭을 소급한 것이다.
공은 여기서 자칭 ‘사객(詞客)’이라 하였는데, 대개 스스로를 유신(庾信)에 비유하여 다음 구(句)의 내용을 먼저 이끌어낸 것이며, 자신이 시대를 슬퍼하는 것을 유신이 강남(江南)을 슬퍼한 것에 비기고 있다.
형주(荊州)에 유신(庾信)의 집이 있으니 ‘강관(江關)’은 바로 그곳을 지칭한다.
공은 스스로 쓸쓸해하며 시(詩)를 빌려 성령(性靈)을 도야하였고, 유신(庾信)을 빌려 자신의 회포를 노래하였다.
이것은 회포를 읊은 시로 고적(古跡)과는 관련이 없으며, 아래의 시 네 수와도 관련이 없다.
시 전체는 ‘표박서남(漂泊西南)’으로 주구(主句)를 삼았으며, 수구(首句)에서 그 이유를 미루어 말하였다.
3‧4구는 떠돌아다니는 것을 읊었으며 5‧6구는 유수대(流水對)로 수미(首尾)가 쌍관(雙關)된다.
‘종무뢰(終無賴)’를 통해 ‘지리(支離)’라는 말의 뜻을 펼쳤고, ‘차미환(且未還)’을 통해 ‘소슬(蕭瑟)’의 뜻을 일으켰다.
마지막 구에서는 유신(庾信)의 마음으로써 자기의 마음을 비유하였으니, 자산(子山)(유신(庾信))이 곧 자미(子美)(두보(杜甫))인 것이다.
두보의 다른 오시류(五詩類)를 통해 예전의 논설을 살펴보건대 이 열(說)들은 전혀 안목이 없다.
《두억(杜臆)》에서는 시의 첫 장(章)이 같은 부류가 아니라고 의심하면서 마침내 다섯 수의 총서(總序)로 삼았으니, 그 말이 맞는 듯하지만 틀렸다.
〈영회고적(詠懷古跡)〉 5수는 사람은 각자 그 사람을 읊었고 일은 각자 그 일을 읊어서 〈제장(諸將)〉 5수(首)와 똑같은 종류인데, 〈제장(諸將)〉에만 어떻게 서문(序文)이 없단 말인가.
또 이미 서문이라 말하고 그 고적(古跡)은 유신의 집이라고 말하여 시 한 편에서 두 가지 의미를 썼으니 이것이 무슨 체재인가.
또 시 가운데 유신만을 말하고 그의 집은 말하지 않았으며 집은 또 형주(荊州)에 있는데 공(公)(두보(杜甫)) 자신은 아직 형주에 도착하지 않았으니 어떻게 시를 이와 같이 읊을 수 있는가.
스스로도 적확하지 않다는 것을 알았기 때문에 장차 강릉(江陵)에 도착할 것이라고 말하였으니 어긋남이 매우 심하다.
고신(顧辰)의 경우에는 자기 회포를 통해 고적을 느꼈다고 말하고, 황생(黃生)의 경우에는 고적을 통해 스스로의 감회를 읊었다고 하였으니, 모두 가슴속에서 본장(本章)에 구애되어 벗어나지 못해서 사족을 붙이는 지경에까지 이른 것이다.
나는 다만 시의(詩意)와 시법(詩法)으로 판단한 것뿐인데 세상에서는 혹 그 말을 허황된 것으로 보지 않기도 한다.
첫 장의 ‘영회(詠懷)’는 유신(庾信)으로 자신을 빗대었다.
위의 4구(句)는 떠도는 생활의 경황(景況)을 서술하였고, 아래의 4구(句)는 떠도는 생활의 감회(感懷)를 서술하였다.
5‧6구는 주빈(主賓)이 쌍관(雙關)하니 대개 안녹산이 당(唐)을 배반한 것은 후경(侯景)이 양(梁)을 배반한 것과 같다.
공(公)(두보(杜甫))이 고국(故國)을 그리워함은 유신이 강남(江南)을 슬퍼하는 것과 같다.
첫 장에서 유신(庾信)을 선택한 것은 자서(自敍)의 성격을 띠고 있는 것일 뿐이다.
혹은 유신이 일찍이 강릉에 있는 송옥(宋玉)의 고택에 산 적이 있기 때문에 마침내 시 전체를 통틀어 유신을 가리킨 것일 수도 있다.
생각해보면 자산(子山)(유신(庾信))이 양(梁)에서 주(周)로 사신을 갔다가 억류되어 돌아오지 못했던바, 삼협오계(三峽五溪)에는 그 종적이 닿지 않았으니 견강부회(牽强附會)하는 것은 부당하다.
〈영회고적(詠懷古跡)〉 5수는 고적(古跡)을 빌려 자신의 회포를 읊은 것이다.
유신(庾信)은 난리를 피해 건강(建康)에서 강릉(江陵)으로 갔는데, 비록 촉(蜀) 땅은 아니지만 송옥(宋玉)의 집에 살게 되었다.
공(公)(두보(杜甫))이 떠돌아다니게 된 것도 이와 비슷하다.
그래서 그 일을 빌려 발단(發端)으로 삼은 것이다.
그 다음에는 송옥(宋玉)을 읊으면서 문장(文章)을 가지고 동조상련(同調相憐)하였고, 명비(明妃)를 읊어 높은 재주를 지녔으면서도 만나는 바가 기구함을 개탄하였으며, 선주(先主)와 제갈무후(諸葛武侯)의 경우에는 군신(君臣)의 사이에 느끼는 바를 담았다.
혹자는 시의 첫 수가 고적(古跡)과 맞지 않으니 그것을 잘라서 별도의 한 장(章)으로 해야 하지 않을까 하는데, 얼마나 고루한 생각인가.
다섯 수의 시는 고적(古跡)을 읊으면서 곧 회포를 읊은 것이니, 한 면만으로도 마땅히 양면을 다 보아야 할 것이다.
그 근원은 태충(太沖)(좌사(左思))의 영사(詠史)로부터 나왔다."
7,당시삼백수2,189,whitespace_only,1,3,〈옛 자취를 읊으며 심회를 적다 네 번째 시〉 두보 촉주(蜀主)가 오나라를 엿보아 삼협(三峽)까지 나갔었고 세상을 떠난 해에도 영안궁(永安宮)에 있었지 천자의 깃발 빈산 가운데 상상할 수 있건만 아름다운 궁전 야사(野寺) 되어 사라져버렸구나 오래된 묘당(廟堂)의 삼나무 소나무엔 학이 둥지를 틀고 세시(歲時)를 맞은 여름 겨울에 촌로(村老)들 모여든다 무후(武侯)의 사당 항상 이웃에 있어 군신(君臣)을 일체로 여겨 함께 제사 올린다네,"〈옛 자취를 읊으며 심회를 적다 네 번째 시〉
두보
촉주(蜀主)가 오나라를 엿보아 삼협(三峽)까지 나갔었고 세상을 떠난 해에도 영안궁(永安宮)에 있었지 천자의 깃발 빈산 가운데 상상할 수 있건만 아름다운 궁전 야사(野寺) 되어 사라져버렸구나 오래된 묘당(廟堂)의 삼나무 소나무엔 학이 둥지를 틀고 세시(歲時)를 맞은 여름 겨울에 촌로(村老)들 모여든다 무후(武侯)의 사당 항상 이웃에 있어 군신(君臣)을 일체로 여겨 함께 제사 올린다네"
7,예기집설대전1,728,split_merge_boundary,2,1,"사(士)의 아들의 〈나이를〉 물으면 장성했으면 “전알(典謁)의 일을 할 만하다. ”고 하고, 어리면 “아직 전알의 일을 맡아볼 수 없다. ”
고 대답한다.","사(士)의 아들의 〈나이를〉 물으면 장성했으면 “전알(典謁)의 일을 할 만하다. ”고 하고, 어리면 “아직 전알의 일을 맡아볼 수 없다. ”고 대답한다."
7,예기집설대전2,481,whitespace_only,8,9,"계무자(季武子)는 노(魯)나라 대부(大夫) 계손숙(季孫夙)이다.
교고(蟜固)는 사람의 성명이다.
점(點)의 자(字)는 석(晳)으로, 증자(曾子)의 아버지이다.
무자(武子)가 병으로 누워있을 때 교고가 마침 자최(齊衰)의 상복(喪服)을 입던 중이었다.
그래서 마침내 흉복(凶服)(상복)을 입고 가서 문병을 하고, 또 말하기를 “대부(大夫)의 문에서는 마땅히 흉복을 벗지 않아야 하고 오직 임금의 문에서만 벗을 뿐인데, 이러한 예가 장차 없어지게 생겼으니, 내가 흉복을 입은 채로 온 것은 장차 없어지려는 예의를 구제하고자 해서이다. ”라고 하자, 무자(武子)가 그 말을 좋게 여겨 말하기를 “실례(失禮)가 뚜렷하게 드러나는 것은 사람들이 모두 알 수 있지만, 만약 실례가 미세한 경우에는 오직 군자(君子)라야 그것을 분명하게 드러낼 수 있다. ”고 하였다.
무자(武子)가 정권을 장악함에 사람들이 존경하고 두려워하였는데 교고가 이 짓을 한 것은 그렇게 함으로써 당시 사람들의 보고 듣는 것을 바꾸고 싶어서 예(禮)에 근거하여 실행한 것이니, 무자가 비록 유감스럽게 여겼지만 그를 죄줄 수는 없었다.
증점(曾點)이 문에 기대어 노래부른 것과 같은 것은 예가 아니니, 그 또한 광자(狂者)의 한 단면일 것이다.
기록한 사람은 교고가 예를 보존한 것을 좋게 여기고, 증점이 예를 폐기한 것을 기롱한 것이다.","계무자(季武子)는 노(魯)나라 대부(大夫) 계손숙(季孫夙)이다.
교고(蟜固)는 사람의 성명이다.
점(點)의 자(字)는 석(晳)으로, 증자(曾子)의 아버지이다.
무자(武子)가 병으로 누워있을 때 교고가 마침 자최(齊衰)의 상복(喪服)을 입던 중이었다.
그래서 마침내 흉복(凶服)(상복)을 입고 가서 문병을 하고, 또 말하기를 “대부(大夫)의 문에서는 마땅히 흉복을 벗지 않아야 하고 오직 임금의 문에서만 벗을 뿐인데, 이러한 예가 장차 없어지게 생겼으니, 내가 흉복을 입은 채로 온 것은 장차 없어지려는 예의를 구제하고자 해서이다. ”라고 하자, 
무자(武子)가 그 말을 좋게 여겨 말하기를 “실례(失禮)가 뚜렷하게 드러나는 것은 사람들이 모두 알 수 있지만, 만약 실례가 미세한 경우에는 오직 군자(君子)라야 그것을 분명하게 드러낼 수 있다. ”고 하였다. 
무자(武子)가 정권을 장악함에 사람들이 존경하고 두려워하였는데 교고가 이 짓을 한 것은 그렇게 함으로써 당시 사람들의 보고 듣는 것을 바꾸고 싶어서 예(禮)에 근거하여 실행한 것이니, 무자가 비록 유감스럽게 여겼지만 그를 죄줄 수는 없었다.
증점(曾點)이 문에 기대어 노래부른 것과 같은 것은 예가 아니니, 그 또한 광자(狂者)의 한 단면일 것이다.
기록한 사람은 교고가 예를 보존한 것을 좋게 여기고, 증점이 예를 폐기한 것을 기롱한 것이다."
7,자치통감강목1,195,split_merge_boundary,2,1,"지금 간본에, 당(唐)나라 무종(武宗) 회창(會昌) 3년조에 “소의절도사(昭義節度使) 유종간(劉從諫)이 훙(薨)했다. ”고 썼으며, 희종(僖宗) 건부(乾符) 원년에 “동평장사(同平章事) 유첨(劉瞻)이 훙(薨)했다. ”
고 썼으니, 모두 훙(薨)을 잘못 쓴 것이다.","지금 간본에, 당(唐)나라 무종(武宗) 회창(會昌) 3년조에 “소의절도사(昭義節度使) 유종간(劉從諫)이 훙(薨)했다. ”고 썼으며, 희종(僖宗) 건부(乾符) 원년에 “동평장사(同平章事) 유첨(劉瞻)이 훙(薨)했다. ”고 썼으니, 모두 훙(薨)을 잘못 쓴 것이다."
7,자치통감강목2,294,whitespace_only,7,8,"항량(項梁)이 재차 진(秦)나라 군대를 격파하고는 더욱더 진(秦)나라 군대를 경시하여 교만한 기색이 있었다.
이에 송의(宋義)가 간하여 말하기를, “전투에 이겼다고 하더라도 장수가 교만해지고 사졸이 나태해질 경우에는 패하는 법입니다.
지금 병졸들이 조금 나태해졌는데, 진(秦)나라의 군사는 날로 불어나고 있으니, 신은 그대를 위하여 이를 두려워합니다. ”라고 하였으나, 항량이 듣지 않았다.
이세황제(二世皇帝)가 모든 군사를 일으켜 장한(章邯)에게 주어 초(楚)나라 군대를 치게 해서 정도(定陶)에서 크게 격파하였는데, 이때 항량이 죽었다.
초(楚) 회왕(懷王)이 팽성(彭城)으로 도읍을 옮기고는 항우(項羽)와 여신(呂臣)의 군사를 아울러서 직접 거느렸다.
그러고는 항우(項羽)를 노공(魯公)이라고 호칭하였다.
≪자치통감(資治通鑑)≫에 이르기를, “항량(項梁)이 이미 동아(東阿)에서 장한(章邯)을 격파하고 군사를 이끌고 서쪽으로 와서 정도(定陶)에 이르러 재차 진(秦)나라 군사를 격파하였다. ”라고 하였다.","항량(項梁)이 재차 진(秦)나라 군대를 격파하고는 더욱더 진(秦)나라 군대를 경시하여 교만한 기색이 있었다.
이에 송의(宋義)가 간하여 말하기를, “전투에 이겼다고 하더라도 장수가 교만해지고 사졸이 나태해질 경우에는
패하는 법입니다.
지금 병졸들이 조금 나태해졌는데, 진(秦)나라의 군사는 날로 불어나고 있으니, 신은 그대를 위하여 이를 두려워합니다. ”라고 하였으나, 항량이 듣지 않았다.
이세황제(二世皇帝)가 모든 군사를 일으켜 장한(章邯)에게 주어 초(楚)나라 군대를 치게 해서 정도(定陶)에서 크게 격파하였는데, 이때 항량이 죽었다.
초(楚) 회왕(懷王)이 팽성(彭城)으로 도읍을 옮기고는 항우(項羽)와 여신(呂臣)의 군사를 아울러서 직접 거느렸다.
그러고는 항우(項羽)를 노공(魯公)이라고 호칭하였다.
≪자치통감(資治通鑑)≫에 이르기를, “항량(項梁)이 이미 동아(東阿)에서 장한(章邯)을 격파하고 군사를 이끌고 서쪽으로 와서 정도(定陶)에 이르러 재차 진(秦)나라 군사를 격파하였다. ”라고 하였다."
7,자치통감강목4,339,whitespace_only,12,13,"천자(天子)가 돌아오면서 명당(明堂)(옛날 명당의 터)에 앉으니, 여러 신하들이 축수(祝壽)를 올리자, 조령(詔令)을 내려 개원(改元)하였다.
천자(天子)가 태산(泰山)을 봉(封)한 뒤에 심한 비바람이 없으니, 방사(方士)들이 번갈아 봉래산(蓬萊山)의 여러 신선(神仙)을 장차 만날 수 있을 것이라고 말하였다.
이에 상(上)은 기뻐하여 행여 신선을 만날까 해서 다시 동쪽으로 해상(海上)에 이르러 직접 바다를 항해하여 봉래산(蓬萊山)을 찾고자 하니, 여러 신하들이 간(諫)하였으나 만류할 수 없었다.
이에 동방삭(東方朔)이 다음과 같이 아뢰었다.
“신선은 자연스레 만나지는 것이니, 굳이 조급하게 찾을 필요가 없습니다.
만약 만날 수 있는 방도가 있다면 만나지 못함을 근심할 필요가 없을 것이요, 만약 방도가 없다면 비록 봉래산에 가서 신선을 만나려 하시더라도 또한 무익할 것입니다.
신은 폐하께서 다만 환궁하여 고요히 거처하면서 기다리시기를 원하오니, 이렇게 하시면 신선이 장차 스스로 찾아올 것입니다. ”
상(上)이 이에 돌아왔다.
이번 걸음에 두루 순행한 것이 모두 18, 000리였다.
신찬(臣瓉)이 말하였다. “≪한서(漢書)≫ 〈교사지(郊祀志)〉에 ‘처음 천자(天子)가 태산(太山)(태산(泰山))을 봉하니, 태산의 동북쪽 기슭은 옛날 명당(明堂)이 있던 곳이다. ’ 하였으니, 바로 황제가 이곳에 앉은 것이다.
다음 해 가을에야 비로소 명당(明堂)을 지었다. ”
제(第)는 다만이요, 수(須)는 기다림이다.","천자(天子)가 돌아오면서 명당(明堂)(옛날 명당의 터)에 앉으니, 여러 신하들이 축수(祝壽)를 올리자, 조령(詔令)을 내려 개원(改元)하였다.
천자(天子)가 태산(泰山)을 봉(封)한 뒤에 심한 비바람이 없으니, 방사(方士)들이 번갈아 봉래산(蓬萊山)의 여러 신선(神仙)을 장차 만날 수 있을 것이라고 말하였다.
이에 상(上)은 기뻐하여 행여 신선을 만날까 해서 다시 동쪽으로 해상(海上)에 이르러 직접 바다를 항해하여 봉래산(蓬萊山)을 찾고자 하니, 여러 신하들이 간(諫)하였으나 만류할 수 없었다.
이에 동방삭(東方朔)이 다음과 같이 아뢰었다.
“신선은 자연스레 만나지는 것이니, 굳이 조급하게 찾을 필요가 없습니다.
만약 만날 수 있는 방도가 있다면 만나지 못함을 근심할 필요가 없을 것이요, 만약 방도가 없다면 비록 봉래산에 가서 신선을 만나려 하시더라도 또한 무익할 것입니다.
신은 폐하께서 다만 환궁하여 고요히 거처하면서 기다리시기를 원하오니, 이렇게 하시면 신선이 장차 스스로 찾아올 것입니다. ”
상(上)이 이에 돌아왔다.
이번 걸음에 두루 순행한 것이 모두 18, 000리였다.
신찬(臣瓉)이 말하였다.
“≪한서(漢書)≫ 〈교사지(郊祀志)〉에 ‘처음 천자(天子)가 태산(太山)(태산(泰山))을 봉하니, 태산의 동북쪽 기슭은 옛날 명당(明堂)이 있던 곳이다. ’ 하였으니, 바로 황제가 이곳에 앉은 것이다.
다음 해 가을에야 비로소 명당(明堂)을 지었다. ”
제(第)는 다만이요, 수(須)는 기다림이다."
7,자치통감강목6,529,whitespace_only,4,5,"집략(輯略)은 여러 책의 총요(總要)를 이른다.
집(輯)은 집(集)과 같다.
육예(六藝)는 육경(六經)이고 제자(諸子)는 바로 아래에 보이는 구류(九流)가 이것이다.
시부(詩賦)는 굴원(屈原)과 순경(荀卿)으로부터 양웅(揚雄) 등에 이르기까지 그들이 지은 글이고, 병서(兵書)는 권모(權謀)ㆍ기교(技巧)ㆍ형세(形勢)ㆍ음양(陰陽)의 책이고, 술수(術數)는 천문(天文)ㆍ역보(歷譜)ㆍ오행(五行)ㆍ시귀(蓍龜)ㆍ잡점(雜占)ㆍ형법(形法)의 책이고, 방기(方技)는 의경(醫經)ㆍ경방(經方)ㆍ방중(房中)ㆍ신선(神仙)의 책이다.","집략(輯略)은 여러 책의 총요(總要)를 이른다.
집(輯)은 집(集)과 같다.
육예(六藝)는 육경(六經)이고 제자(諸子)는 바로 아래에 보이는 구류(九流)가 이것이다.
시부(詩賦)는 굴원(屈原)과 순경(荀卿)으로부터 양웅(揚雄) 등에 이르기까지 그들이 지은 글이고, 병서(兵書)는 권모(權謀)ㆍ기교(技巧)ㆍ형세(形勢)ㆍ음양(陰陽)의 책이고,
술수(術數)는 천문(天文)ㆍ역보(歷譜)ㆍ오행(五行)ㆍ시귀(蓍龜)ㆍ잡점(雜占)ㆍ형법(形法)의 책이고, 방기(方技)는 의경(醫經)ㆍ경방(經方)ㆍ방중(房中)ㆍ신선(神仙)의 책이다."
7,자치통감강목7,142,normalization_only,2,2,"유연(劉縯)은 성품이 강직하고 굳세고 호방하였으며 큰 절개가 있어서 항상 비분강개하여 사직(社稷)을 회복할 생각을 품고, 집안 식구들의 살림살이에는 관심을 두지 않고 온 힘을 쏟고 재산을 털어 천하의 영웅호걸들과 교제해서 긴밀한 관계를 유지하였다.
유수(劉秀)는 코가 높고 이마가 해처럼 솟아 있었는데, 일찍이 장안(長安)에서 ≪상서(尙書)≫를 수학하여 대의(大義)를 대략 통하였고, 성품이 부지런하여 농사에 진력하니, 유연이 항상 비웃으면서 고조(高祖)의 형인 유중(劉仲)에게 견주었다.","유연(劉縯)은 성품이 강직하고 굳세고 호방하였으며 큰 절개가 있어서 항상 비분강개하여 사직(社稷)을 회복할 생각을 품고, 집안 식구들의 살림살이에는 관심을 두지 않고 온 힘을 쏟고 재산을 털어 천하의 영웅호걸들과 교제해서 긴밀한 관계를 유지하였다.
유수(劉秀)는 코가 높고 이마가 해처럼 솟아 있었는데, 일찍이 장안(長安)에서 ≪상서(尙書)≫를 수학하여 대의(大義)를 대략 통하였고, 성품이 부지런하여 농사에 진력하니,  유연이 항상 비웃으면서 고조(高祖)의 형인 유중(劉仲)에게 견주었다."
7,자치통감강목7,459,whitespace_only,5,8,"외효(隗囂)가 마원(馬援)과 함께 기거(起居)하면서 동방(東方)(낙양)의 일을 묻자, 마원이 대답하기를 “지난번 한(漢)나라 조정에 갔을 적에 상(上)이 수십 차례 인견(引見)하였고 매양 접견하여 편안히 말씀할 적에 저녁부터 새벽까지 이어졌는데, 재주와 총명, 용맹과 지략은 평범한 사람이 대적할 바가 아니었습니다.
또 마음을 열어 진실을 보여서 숨기는 바가 없었으니, 활달하여 큰 절개를 중시하는 것은 대략 고제(高帝)와 같고, 경학(經學)과 박람(博覽), 정사(政事)와 문변(文辯)은 전대에 비할 자가 없었습니다. ” 하였다.
외효가 묻기를 “경(卿)은 고제(高帝)와 비교하여 어떻다고 생각하는가? ”
하자, 마원이 말하기를 “고제(高帝)만은 못합니다.
고제(高帝)는 가(可)함도 없고 불가(不可)함도 없지만, 금상(今上)은 정사(政事)를 처리하기 좋아하고 모든 일을 절도대로 하며 또 술 마시기를 좋아하지 않습니다. ” 하니, 외효가 속으로 기뻐하지 않으면서 말하기를 “경(卿)의 말과 같다면 도리어 고제(高帝)보다 더 낫단 말인가. ” 하였다.","외효(隗囂)가 마원(馬援)과 함께 기거(起居)하면서 동방(東方)(낙양)의 일을 묻자, 마원이 대답하기를 “지난번 한(漢)나라 조정에 갔을 적에 상(上)이 수십 차례 인견(引見)하였고 매양 접견하여 편안히 말씀할 적에 저녁부터 새벽까지 이어졌는데,
재주와 총명, 용맹과 지략은 평범한 사람이 대적할 바가 아니었습니다.
또 마음을 열어 진실을 보여서 숨기는 바가 없었으니, 활달하여 큰 절개를 중시하는 것은 대략 고제(高帝)와 같고,
경학(經學)과 박람(博覽), 정사(政事)와 문변(文辯)은 전대에 비할 자가 없었습니다. ” 하였다. 
외효가 묻기를 “경(卿)은 고제(高帝)와 비교하여 어떻다고 생각하는가? ” 하자, 
마원이 말하기를 “고제(高帝)만은 못합니다.
고제(高帝)는 가(可)함도 없고 불가(不可)함도 없지만, 금상(今上)은 정사(政事)를 처리하기 좋아하고 모든 일을 절도대로 하며 또 술 마시기를 좋아하지 않습니다. ” 하니, 
외효가 속으로 기뻐하지 않으면서 말하기를 “경(卿)의 말과 같다면 도리어 고제(高帝)보다 더 낫단 말인가. ” 하였다. "
