book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,llm_judgment,marker_type,analysis_level
당송팔대가문초소철1,286,1907,然則秦之所忌者를 可以見矣니라,61d65165e30bea56,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철3,69,347,空引이니라,a15cedfc4b23bc5c,이니라,니라,夬絶之斷,False,니라,L2
서경집전(하),574,2193,"按書序에 太戊有原命,咸乂等篇하니 意述其當時敬天治民之事나 今無所攷矣니라",b04246731450d3a4,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초유종원2,115,558,然而罕有知聖人之道하니 則固爲書者之罪也니라,b02d2bbff80eaa34,니라,니라,夬絶之斷,True,니라,L2
춘추좌씨전3,428,1253,立武由己오 非由人也니라,e7ad430a4c75dc88,니라,니라,夬絶之斷,True,니라,L2
논어집주,738,2623,舜有臣五人而天下治하니라,7b1a177fc8a815dd,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소철1,293,1940,而秦乃欲以力征하여 强服四海하고 不愛先王之遺黎하며 以爲子孫之謀而竭其力하여 以爭隣國之利하니 六國雖滅이나 而秦民之心은 已散矣니라,feaab8a598597d75,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석2,95,461,不可也니라,ea24a7d156b26505,니라,니라,夬絶之斷,True,니라,L2
자치통감강목5,270,601,然이나 不以正統之親疏하고 而皆爲齊衰不杖期以別之하니 則所以明其至重而與諸伯叔父不同也라,1c265aaed227443c,라,라,微絶之斷,True,라,L2
예기집설대전2,1197,1719,故言孺子其圖之也라,f72d444717b5f51f,라,라,微絶之斷,True,라,L2
당송팔대가문초소순1,1,4,要之韓歐而下與諸名家로 相爲表裏요 及其二子繼響하여 嘉祐之文이 西漢同風矣라,719cdb21b68289c4,라,라,微絶之斷,True,라,L2
시경집전(하),457,1003,幽王이 娶於申하여 生太子宜臼러니 後得褒姒而惑之하고 生子伯服한대 信其讒하여 黜申后하고 逐宜臼하니 而宜臼作此以自怨也라,ed5538dd85cf6bc1,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수1,319,1769,伏望聖慈는 遣一使往延州하야 令龐籍力爭取昊賊先侵之地하야 不令築城堡塞니 若緣此一事하야 得絶和議면 則社稷之福也라,1c2e7e0a90225dfe,라,라,微絶之斷,True,라,L2
주역전의(상),501,1657,雷는 震象이요 雨는 坎象이라,b1c813032cef05de,이라,라,微絶之斷,True,라,L2
춘추좌씨전5,250,1304,主相晉國이 於今八年에 晉國無亂하고 諸侯無闕하니 可謂良矣라,113d287e79176aff,라,라,微絶之斷,True,라,L2
당송팔대가문초증공1,117,722,況陳拱以下 皆覆其家하되 而宗旦獨先以其親遁하니 則其有先知之效 可知也요 以其性之喜事면 則其有先言之效 亦可知也라,13766b6ac09ad448,라,라,微絶之斷,True,라,L2
시경집전(하),3,8,爪牙는 鳥獸所用以爲威者也라,05f22c328651cae7,라,라,微絶之斷,True,라,L2
예기집설대전1,159,561,疑는 謂邪向之也라.,1b0ffc60d808f143,라,라,微絶之斷,True,라,L2
예기집설대전2,756,1072,男女相爲服에 不有骨肉之親이면 則其尊卑之異也라,f0ad64bcef7df0da,라,라,微絶之斷,True,라,L2
자치통감강목7,833,1142,元元塗炭하여 無所依訴라,0be9743275c8477c,라,라,微絶之斷,True,라,L2
주역전의(하),1247,3791,九二陽剛而得中하니 女之賢正者也로되 上有正應 而反陰柔之質이라 動於說者也니 乃女賢而配不良이라,b40db9bbf49067fd,이라,라,微絶之斷,True,라,L2
시경집전(하),627,1378,冽은 寒意也라,c177ec220d57989a,라,라,微絶之斷,True,라,L2
자치통감강목3,900,2077,帝聞其初欲立齊王하고 故絀其功하여 割齊二郡以王之하니 興居自以失職奪功이라하여 頗怏怏이라,60042da37fbc6636,이라,라,微絶之斷,False,라,L2
당송팔대가문초구양수3,10,30,遣中貴人趣送閣門하야 使卽受命하니 嗚呼라,079e25ca999e8e5a,라,라,微絶之斷,False,라,L2
당송팔대가문초소철3,311,1678,以辯見我는 旣非見我요 以訥見我도 亦幾於妄이니라,5dbacf143d2d5c3c,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,52,280,凡天下之人에 有以君臣父子之親而不相顧者는 擧皆歸於楊氏하고 而道塗之人이 皆可以爲父子兄弟者는 擧皆歸於墨氏也니라,cad1a131ccb0617c,니라,니라,夬絶之斷,True,니라,L2
서경집전(상),689,3434,予其懋簡相爾는 念敬我衆이니라,10e534562dfb9299,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석2,166,747,告疾出許하야 鼓歌從容하니라,a811c45f4fdedf76,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,89,493,故로 能翊昭建宣하니 天下莫敢異議니라,0a417e71857eb7bc,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소식1,369,1709,覽此而不爲嗚咽流涕者는 非人情也니라,35e7ccd237295f42,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,304,1995,地大兵强은 皆務以詐力相傾이니라,d5fb7d6f03f65333,이니라,니라,夬絶之斷,True,니라,L2
논어집주,385,1349,不然이면 則非一日之言也니라,b96102ad9f24e1f3,니라,니라,夬絶之斷,True,니라,L2
예기집설대전1,474,1524,"居喪之禮는 毁瘠이 不形하며, 視聽이 不衰하며, 升降에 不由阼階하고, 出入에 不當門隧니라.",1e37e11c9e8d5741,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,35,207,削四隣之交賄하고 省姱嬉之大燕하며 校講民事하고 施罷不竢日하니라,87f3cac1940441c9,하니라,하니라,夬絶之斷,True,니라,L2
논어집주,1684,5349,有敎면 無類니라,b4d54de0c0aa6155,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소식3,302,1186,天下之所疑者는 邪正之間也니 其情則邪나 而其跡若正者 有之矣요 其情以爲正이나 而不知其義하야 以陷於邪者 有之矣니 此는 春秋之所以丁寧反覆於其間也니라,745a65fb6a1d4831,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,255,1684,文有典刑하고 且多風致니라,42a84fecaa131bf1,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석1,2,7,所以呂章邢蔡以下가 紛紛附會하야 熒惑天子하야 流毒四海하니라,353d730872c08903,하니라,하니라,夬絶之斷,True,니라,L2
시경집전(상),1314,3025,無信人之言이어다 人實不信이니라,49a6b2650f2247cb,이니라,니라,夬絶之斷,True,니라,L2
논어집주,831,2956,繹之爲貴니라,d9206ab8273a624f,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),1817,5353,"此章은 言聖人作易,君子學易之事하니라",416293304b6182c9,하니라,하니라,夬絶之斷,True,니라,L2
자치통감강목4,401,973,故로 虛僞之行이 不得設이요 誣罔之辭不得行하여 有罪惡者無僥倖하고 無罪過者不憂懼하여 請謁無所行하고 貨賂無所用하나니 養之以仁惠하고 文之以禮樂이면 則風俗定而大化成矣니라,f94447a81e435cd6,니라,니라,夬絶之斷,True,니라,L2
맹자집주,617,2143,音義는 並見前篇하니라,3dde8fc02e637a94,하니라,하니라,夬絶之斷,True,니라,L2
맹자집주,1098,3743,雖有惡人이라도 齊戒沐浴이면 則可以祀上帝니라,097c8a2750762fa3,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,61,245,伯樂一過冀北之野에 而馬群遂空하니라,f1f7350db97cef06,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초증공1,519,2912,屈原稱朕皇考曰伯庸이라하고 又晉司馬機爲燕王告禰廟文에 稱敢昭告於皇考淸惠亭侯라하니 是又達於群下하여 以皇考爲父歿之通稱也니라,d50b9cd29fb182c6,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소순1,422,2669,昌言擧進士하여 日有名하고 吾後漸長에 亦稍知讀書하여 學句讀屬對聲律이라가 未成而廢하니라,32c67b2c6f4f3393,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소식3,59,212,行文好나 而未中孫武之病하니라,870484fe86b378f2,하니라,하니라,夬絶之斷,True,니라,L2
예기집설대전2,1311,1878,若士喪은 君不命也니라,bf486537f3f770cb,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유1,229,1107,當時行之不覺也러니 今而思之컨대 如痛定之人이 思當痛之時면 不知何能自處也니라,04f35bfae56703d7,니라,니라,夬絶之斷,False,니라,L2
맹자집주,1463,4974,孟子發此夜氣之說하시니 於學者에 極有力하니 宜熟玩而深省之也니라,1b9b97cc9462852e,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,220,1246,以進士擧博學宏詞하야 爲校書郞하니라,55d2d7bc3d063a2a,하니라,하니라,夬絶之斷,True,니라,L2
춘추좌씨전6,13,22,匪舌是出은 唯躬是瘁니라,acb0352ebf6cb0cf,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소식3,262,1038,故로 善除盜者는 開其衣食之門하야 使復其業하고 善除小人者는 誘以富貴之道하야 使隳其黨이니 以力取威勝者는 蓋未嘗不反爲所噬니라,016fddbe8583689b,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,409,2110,"汝故有河陽, 懐하니라",edc2738fd62b4373,하니라,하니라,夬絶之斷,False,니라,L2
시경집전(하),1702,3839,"而此詩八章이 皆以十句八句로 相間爲次하고 又二章以後, 七章以前엔 每章章之首에 皆有誕字하니라",9bdb1e95a2dfa1ab,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소철2,190,1095,有事伯石하여 賂以其邑한대 子太叔曰 國은 皆其國也어늘 奚獨賂焉고하니 子産曰 無欲實難이니라,c2816c4aae0ddc23,이니라,니라,夬絶之斷,True,니라,L2
서경집전(하),550,2109,惟爾知惟殷先人의 有冊有典하나니 殷革夏命하니라,35be71849e9955b0,하니라,하니라,夬絶之斷,False,니라,L2
주역전의(상),74,417,非是聖人이 合下作卦如此요 自是卦成了에 自然有此象이니라,da67c41b670d60cd,이니라,니라,夬絶之斷,True,니라,L2
서경집전(하),1116,4203,惟十有一年에 武王伐殷이러시니 一月戊午에 師渡孟津하여 作泰誓三篇하니라,d78d7cdccf001779,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초유종원2,171,776,功者自功이요 禍者自禍니 欲望其賞罰者大謬요 呼而怨하여 欲望其哀且仁者는 愈大謬矣니라,faabb28d76055d83,니라,니라,夬絶之斷,True,니라,L2
자치통감강목1,255,677,凡取人之術이 苟不得聖人君子而與之인댄 與其得小人으론 不若得愚人이니라,5f6606e142f08641,이니라,니라,夬絶之斷,True,니라,L2
맹자집주,1341,4597,士無爵土하여 不得比諸侯하니 不仕而食祿이면 則非禮也니라,ea3c45f1c01ad79f,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초유종원1,78,606,聖人不以人廢言이라,6624826315936570,이라,라,微絶之斷,True,라,L2
춘추좌씨전3,694,2104,今彘季亦佐下軍하니 如伐鄭可也라,ed9e54c5bb291eca,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수2,394,1563,予曰 然則妄意聖人 而惑學者는 三子之過而已라,c9f11cb0a3c5c95e,라,라,微絶之斷,True,라,L2
당송팔대가문초소식4,330,1302,今河西之戍卒은 惟患其多而莫之適用이라,7ed8ca075a332bd2,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,32,270,梁朱友寧氏叔琮이 以兵十萬迎擊之하니 嗣昭等敗走라,7af44f1756030b84,라,라,微絶之斷,True,라,L2
맹자집주,559,1953,千은 求也라,15fdfe90db13b786,라,라,微絶之斷,True,라,L2
당송팔대가문초소식4,178,715,而今則特屬撫按하야 以擧劾所屬하고 而京朝官不與也하니 而撫按之擧는 卽子瞻職司之說矣라,c274d8c0e73364bd,라,라,微絶之斷,True,라,L2
주역전의(상),542,1790,初筮告은 謂至誠一意以求己則告之요 再三則瀆慢矣라 故로 不告也라,532f850c21aa4293,라,라,微絶之斷,True,라,L2
당송팔대가문초증공1,506,2820,其推而上之하여 報本於祖宗하여 至不可爲數하고 推而下之하여 廣骨肉之恩하여 至於無窮이라,7d49783ae369eb53,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수3,113,395,遭時奮身하야 竊位于朝하야 守其貧賤之節하되 其臨利害禍福之際에 常恐其奪也라,d31fbc89ad887149,라,라,微絶之斷,False,라,L2
예기집설대전2,574,823,柩旣反則婦人復升堂以避柩라가 至明日에 乃復還柩向外하고 降婦人於階間而後行遣奠之禮라,c3dc7f9903f4f93c,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,15,130,在位三年에 俛(부)首無所施爲라,6d548445c9ab3f6c,라,라,微絶之斷,False,라,L2
논어집주,185,676,大哉라,a60bceb42d12be8e,라,라,微絶之斷,True,라,L2
서경집전(상),67,508,皐陶는 亦臣名이라,387f8cbf2e529d8f,이라,라,微絶之斷,True,라,L2
시경집전(상),2522,5847,嘉魚는 鯉質이요 鱒鯽肌니 出於沔南之丙穴이라,d7a95ddfbd0b025b,이라,라,微絶之斷,True,라,L2
서경집전(하),455,1788,"河朔,黎水는 河北黎水交流之內也요 澗水東,瀍水西는 王城也니 朝會之地요 瀍水東은 下都也니 處商民之地라",e308ef290dc924f0,라,라,微絶之斷,True,라,L2
예기집설대전2,505,731,此必殯之兆也라하시니 自今觀之컨대 萬世王祀亦其應矣라,4a5c7ac0e9ed97bb,라,라,微絶之斷,True,라,L2
춘추좌씨전2,815,2467,秋에 周甘歜敗戎于邥垂하니 乘其飮酒也라,0a785de2ee5f3b70,라,라,微絶之斷,True,라,L2
시경집전(상),2294,5321,諗은 告也니 以其不獲養父母之情으로 而來告於君也라,ec145dd483f23e35,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수5,6,28,中和三年三月에 拜全忠汴州刺史宣武軍節度使라,faf8ffdb9f077309,라,라,微絶之斷,True,라,L2
당송팔대가문초한유2,161,691,洞曰寒居之洞이라하니 志其入時也라,fd15992ae939b52f,라,라,微絶之斷,True,라,L2
주역전의(하),998,2971,以大人之道로 革天下之事면 无不當也요 无不時也니 所過變化하고 事理炳著하여 如虎之文采라,c94465252ea7d8ab,라,라,微絶之斷,True,라,L2
춘추좌씨전3,204,494,在軍에 無日不討軍實而申儆之于勝之不可保라,beeb1dd6d9151ea4,라,라,微絶之斷,True,라,L2
예기집설대전2,864,1244,仲梁子謂夫婦方亂者는 以哭位未定也니 二子各言禮意라,d0c0968ceb3cdf53,라,라,微絶之斷,True,라,L2
서경집전(상),43,327,至宣帝時하여 耿壽昌이 始鑄銅而爲之象하고 宋錢樂이 又鑄銅作渾天儀하니 衡長八尺이요 孔徑一寸이요 璣徑八尺이요 圓周二丈五尺强이라,b801339254874f71,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수4,168,791,乃相與具書弊하야 遣君之客賈繹하야 自長安으로 走京師以請이라,f8a37952cf511ddc,이라,라,微絶之斷,False,라,L2
춘추좌씨전2,785,2375,齊人來歸子叔姬하니 王故也라,2b80a511fd2929b8,라,라,微絶之斷,True,라,L2
시경집전(상),3,17,曰 吾聞之하니 凡詩之所謂風者는多出於里巷歌謠之作하니 所謂男女相與詠歌하여 各言其情者也라,4b34e92d8f8edcd3,라,라,微絶之斷,True,라,L2
시경집전(상),822,1920,治骨角者는 旣切以刀斧하고 而復磋以鑢鐋하며 治玉石者는 旣琢以槌鑿하고 而復磨以沙石하니 言其德之修飭이 有進而無已也라,07b14ff076e8d0cd,라,라,微絶之斷,True,라,L2
주역전의(하),864,2544,有言不信은 尙口乃窮也라,dfa505db10358d8b,라,라,微絶之斷,True,라,L2
자치통감강목2,890,2417,今入關에 財物을 無所取하며 婦女를 無所幸하니 此其志不在小라,382576afef812c39,라,라,微絶之斷,True,라,L2
당송팔대가문초구양수6,275,2028,陰陽各有數하니 合則化成矣라,ca991c8cb5738f7c,라,라,微絶之斷,True,라,L2
서경집전(상),339,1954,鳥鼠는 地志에 在隴西郡首陽縣西南이라하니 今渭州渭源縣西也니 俗呼爲靑雀山이라,f6aea7faf77940b2,이라,라,微絶之斷,True,라,L2
시경집전(하),1393,3014,故로 於文王之初年에 而默定其配하시니 所以洽陽渭涘에 當文王將昏之期하여 而大邦有子也라하니 蓋曰 非人之所能爲矣라,f5edb65d5e17bdb6,라,라,微絶之斷,True,라,L2
당송팔대가문초증공1,296,1569,擧者旣然矣니 則以余之所見聞으로 陰計其人之孰可擧者에 卒亦未見焉이라,9e6628915668d812,이라,라,微絶之斷,True,라,L2
당송팔대가문초구양수4,137,624,天子驛召君하야 見便殿하니 所對合意라 卽除君刑部員外郞直集賢院廣南西路轉運按察安撫等使라,526c5e7443fb4f09,라,라,微絶之斷,False,라,L2
맹자집주,701,2506,枉尺直尋은 猶屈己一見諸侯 而可以致王霸니 所屈者小하고 所伸者大也라,b7615cb6a37603be,라,라,微絶之斷,True,라,L2
당송팔대가문초한유2,77,309,"臧孫辰, 孟軻, 荀卿은 以道鳴者也요 楊朱, 墨翟, 管夷吾, 晏嬰, 老聃, 申不害, 韓非, 眘到, 田騈, 鄒衍, 尸佼, 孫武, 張儀, 蘇秦之屬은 皆以其術鳴하니라",b39aedfc88ef8a0a,하니라,하니라,夬絶之斷,True,니라,L2
예기집설대전2,669,949,掘中霤(류)而浴하고 毁竈以綴(졸)足이니라,a6a2c4e2cc417e79,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,222,1261,君視事에 一皆禁督하니 立絶하니라,dc2d9231bb9ce17a,하니라,하니라,夬絶之斷,True,니라,L2
주역전의(하),1645,4896,所以過者는 爲順乎宜也니 能順乎宜라 所以大吉이니라,92107120f23d3b03,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,162,946,事其兄如事其父하고 其行不敢有出焉하니라,86810bf582ee46f5,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,303,1629,其下有其地而無以施之나 而猶得以安存이며 最下者는 抱其所有倀倀然無地而施之하여 撫左而右動하고 鎭前而後起하여 不得以安全而救患之不給이니라,770b6d94b099d80c,이니라,니라,夬絶之斷,True,니라,L2
논어집주,342,1203,德不孤라 必有隣이니라,c7a39d9aefa1d518,이니라,니라,夬絶之斷,True,니라,L2
논어집주,1959,6078,少師陽과 擊磬襄은 入於海하니라,af16d821dddac4e6,하니라,하니라,夬絶之斷,True,니라,L2
자치통감강목2,1028,2719,又以齊梁反書로 遺之하니 羽以故로 無西意而北擊齊하니라,a76ba2b4a45f3702,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유1,366,1712,今辱書乃云云하니 是所謂以黃金注라 重外而內惑也니라,38f17eeaac85ca0f,니라,니라,夬絶之斷,True,니라,L2
자치통감강목4,2,3,上以安이 屬爲諸父而材高라하여 甚尊重之하니라,85cccfeb00862281,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,76,479,通篇이 指神宗悔心處感諷開悟니 得易之納約自牖之意요 而始末處에 有針線法度니라,e7bd040b9a3cec76,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),29,96,故其象占如此하니라,7d2b79b20244dc00,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유3,24,139,去官에 累以官徵이나 不起하니라,606f61d36f9f0a64,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,294,1942,昔者에 嘗聞之하니 周人之興 數百年而後에 至於文武하고 文武之際에 三分天下而有二니라,87b323be40318c61,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초한유1,24,105,予故節錄其本傳하야 附之各集之首하니라,0b9c4c8b63df673f,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석2,408,2238,少長에 慨然慕古人所爲하고 而又能學其文章하니라,c55c09072c50ec74,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,385,1974,法成令修하야 治出張施하니 聲生勢長하니라,991e20d5c0119388,하니라,하니라,夬絶之斷,True,니라,L2
예기집설대전1,642,2016,乘路馬호대 必朝服이니 載鞭策하며 不敢授綏하며 左必式이니라.,4fe517eb4faca0c8,이니라,니라,夬絶之斷,True,니라,L2
맹자집주,1288,4413,若春秋邾儀父之類 是也니라,f0803267a075b6dc,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초유종원2,8,34,日與其徒上高山하고 入深林하며 窮迴溪하여 幽泉怪石을 無遠不到하니라,1b3ba28c6e359c60,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초한유2,186,805,而公承死亡之後와 掇拾之餘하니라 剝膚椎髓하야 公私掃地赤立하고 新舊不相保持하니 萬目睽睽하니라,e3ba80c1ed4f67d1,하니라,하니라,夬絶之斷,False,니라,L2
예기집설대전2,94,128,兩甚而墓崩이어늘 門人修築而後反하니 孔子流涕者는 自傷其不能謹之於封築之時하야 以致崩圯하시고 且言古人이 所以不修墓者는 敬謹之至에 無事於修也니라,79157df4edf1349c,니라,니라,夬絶之斷,True,니라,L2
예기집설대전1,852,2661,"典謁則典主請謁이니 盖事人之事也오, 負薪則力役之事而已니라.",db5eca66452ffafc,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초왕안석2,137,603,然則李氏之亡은 不徒然也니라,1b3c53cd7d06c7d1,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소순1,178,1140,後之史는 宜以是爲監하여 無徒譏之也니라,51d2d0097065c4eb,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석1,496,2188,公趨譙門하야 坐其下하야 敕吏士以桴收民하니 鰥孤老癃與所徙之囚 咸得不死하니라,24075658c6e97fd9,하니라,하니라,夬絶之斷,False,니라,L2
중용장구,80,231,蓋可知可能者는 道中之一事요 及其至而聖人不知不能은 則擧全體而言이니 聖人도 固有所不能盡也니라,e619866f544e06a4,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철1,313,2036,二者交戰於中하여 而未有所定이니라,6635823dbf327f7a,이니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초왕안석2,245,1242,其爲文章에 得紙筆立成하고 而閎博辨麗로 稱天下하니라,df1fc846c1371a0c,하니라,하니라,夬絶之斷,False,니라,L2
서경집전(하),1096,4177,邦之杌隉은 曰由一人이며 邦之榮懷는 亦尙一人之慶이니라,84ac53e4141ea5a1,이니라,니라,夬絶之斷,True,니라,L2
맹자집주,2152,6638,生斯世也라 爲斯世也하여 善斯可矣라하여 閹然媚於世也者 是鄕原也니라,e41bd4751cf456b5,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),837,2475,義見隨卦하니라,6ce7641c0a3f5344,하니라,하니라,夬絶之斷,True,니라,L2
자치통감강목7,746,1012,後二十餘日에 復出하여 大掠如故하니라,4a9c947729dde021,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초유종원2,315,1986,去金革하고 服喪終期하니라,c257acb7b3e46302,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,389,2007,"任馬彞, 將慎, 將鍔, 將潛도 偕盡其力能하니라",5d7f91af3a68589e,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초한유3,168,995,從卜人言不祔하니라,100e46c7c8f55086,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소식2,471,2033,故로 爲之說曰 發之以勇하고 守之以專하고 達之以彊이라하노니 苟知此三者면 非獨爲吾國而已라 雖北取契丹이라도 可也니라,379f1762a0727a11,니라,니라,夬絶之斷,True,니라,L2
서경집전(상),685,3423,肆予沖人이 非廢厥謀라 弔由靈이며 各非敢違卜이라 用宏玆賁이니라,fbe5159acd6be489,이니라,니라,夬絶之斷,True,니라,L2
춘추좌씨전5,162,818,子産請其田里하야 三年而復之하고 反其田里及其入焉하니라,b8717ae1e18cfedd,하니라,하니라,夬絶之斷,True,니라,L2
예기집설대전1,409,1310,杖末은 拄地不淨이라 故로 執以自向이니라.,10762137ee9f4e27,이니라,니라,夬絶之斷,True,니라,L2
맹자집주,2103,6506,故로 記之하니라,63f9fde6ead6e1c6,하니라,하니라,夬絶之斷,True,니라,L2
예기집설대전2,1532,2183,此는 言嚭善於辭令이라 故能救敗亡之禍하니라,8cb33665c158cfde,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소식3,289,1133,時論中妙手니 其體格이 與今無相遠하니라,4e4972237195fdc3,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,363,1961,王者不治夷狄은 是欲苟安於無事者之說也니라,e2e5051ccd882de2,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초증공1,188,1084,其尤甚也는 契丹遂入中國하여 擅立名號니라,81ada20aa2d6d5b7,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초소철2,154,874,若以世俗言之면 則以漸除之를 如猛之計得矣요 若以帝王之事言之면 則堅之意 未必過也니라,5e197fd5856144bc,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,207,1187,牛黨出於僧孺하고 李黨出於德裕니라,2fdaabb0c58e41c1,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초증공1,166,964,司馬遷從五帝三王旣没數千載之後와 秦火之餘에 因散絶殘脫之經하고 以及傳記百家之說히 區區掇拾以集하여 著其善惡之迹과 興廢之端하니라,a7a442391b82d959,하니라,하니라,夬絶之斷,False,니라,L2
주역전의(하),1553,4666,故不節若이면 則嗟若이니 己所自致라 无所歸咎也니라,413764a7bb151b51,니라,니라,夬絶之斷,True,니라,L2
주역전의(상),131,653,易爻辭는 如籤辭하니라,3d248d551f9da30f,하니라,하니라,夬絶之斷,True,니라,L2
춘추좌씨전3,551,1592,猶願赦罪于穆公이로되 穆公不聽하고 而卽楚謀我하니라,79a5556694ff8c04,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초왕안석2,291,1509,公以端拱己丑生하야 卒時慶曆丁亥也요 後卒之二年而葬하니 其墓在南豐之先塋하니라,15bd72d8726fadaa,하니라,하니라,夬絶之斷,False,니라,L2
당송팔대가문초소철1,294,1946,故로 其發之不可輕이요 而用之有時也니라,554883bf88568680,니라,니라,夬絶之斷,True,니라,L2
주역전의(하),1668,4959,九四는 无咎하니 弗過하여 遇之니 往이면 厲라 必戒며 勿用永貞이니라,9787dd9305717166,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초소철2,11,56,其所以備慮而固守之者 甚密如此나 然而海內愁苦無聊하여 莫有不忍去之意니라,3f94d7958f8923da,니라,니라,夬絶之斷,False,니라,L2
당송팔대가문초소식4,5,14,故로 書曰 公與夫人姜氏遂如齊라하니 言其禍自公作也니라,55354e37776c737b,니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초한유2,268,1299,聽者不察也하고 和而唱之하야 同然一辭하니라,85f47fa4163931c5,하니라,하니라,夬絶之斷,True,니라,L2
당송팔대가문초소철3,248,1349,然이나 自其斥居東坡로 其學日進이 沛然如川之方至니라,ffe25a34b7035abb,니라,니라,夬絶之斷,True,니라,L2
시경집전(하),533,1175,有靦面目하여 視人罔極이니라,0f5664b6efdf8cd2,이니라,니라,夬絶之斷,True,니라,L2
논어집주,1428,4630,孟子曰 唯聖人然後可以踐形이라하시니 如此라야 方可以稱成人之名이니라,4910b838427e0e08,이니라,니라,夬絶之斷,True,니라,L2
논어집주,328,1166,父母在어시든 不遠遊하며 遊必有方이니라,c17610e10325e371,이니라,니라,夬絶之斷,True,니라,L2
당송팔대가문초왕안석2,571,2973,能爲詩하고 亦好屬文하야 有集若干卷하니라,e60ea4d3edd14f6c,하니라,하니라,夬絶之斷,False,니라,L2
논어집주,486,1794,畫而不進이면 則日退而已矣니 此冉求之所以局於藝也니라,70aad6dd19bf518f,니라,니라,夬絶之斷,True,니라,L2
예기집설대전2,1441,2058,有若曰 晏子一狐裘三十年하며 遣車一乘이며 及墓而反하니라,2152ae69c8fbfd71,하니라,하니라,夬絶之斷,False,니라,L2
